key_index,variant,rounds,stride,pairs,mean_hamming_distance,sd,ci95_low,ci95_high,z_from_ideal_64
1,position_only,14,16,10000,64.025,5.6898517064370076,63.91347890655384,64.13652109344618,0.43937876222191946
1,static,14,256,10000,63.9884,5.592941403175429,63.87877834849776,64.09802165150224,-0.20740428271634334
1,rotor,14,256,10000,63.9814,5.721619327845333,63.86925626117423,64.09354373882577,-0.3250827944718184
1,round_only,14,256,10000,63.9963,5.731419651981759,63.88396417482115,64.10863582517884,-0.06455643147195969
1,position_only,14,256,10000,63.9698,5.69061738940752,63.85826389916761,64.08133610083239,-0.5306981287516318
1,static,16,1,10000,63.9442,5.673297541157087,63.833003368193324,64.05539663180669,-0.983554971252526
1,rotor,16,1,10000,64.0659,5.630624084660446,63.95553976794066,64.17626023205935,1.1703853606482286
1,round_only,16,1,10000,64.0211,5.709178072317077,63.90920010978259,64.13299989021742,0.3695803447139748
1,position_only,16,1,10000,64.0304,5.657939295159217,63.91950438981488,64.14129561018513,0.5372980941313675
1,static,16,2,10000,63.9582,5.636597367471647,63.84772269159755,64.06867730840244,-0.7415821509839698
1,rotor,16,2,10000,63.916,5.618514106957194,63.805877123503635,64.02612287649636,-1.4950572055339177
1,round_only,16,2,10000,63.9658,5.6161895016507275,63.855722685767645,64.07587731423236,-0.6089538109414984
1,position_only,16,2,10000,64.0217,5.679159655744813,63.9103884707474,64.1330115292526,0.3820987842460944
1,static,16,4,10000,63.9885,5.70934562036152,63.87659682584091,64.10040317415908,-0.2014241344749747
1,rotor,16,4,10000,63.894,5.656550508602008,63.7831316100314,64.00486838996859,-1.8739335897170146
1,round_only,16,4,10000,64.022,5.673952359117704,63.9107905337613,64.13320946623871,0.3877367768986089
1,position_only,16,4,10000,63.9338,5.721406383844877,63.82166043487664,64.04593956512336,-1.1570581699444775
1,static,16,8,10000,64.0254,5.6166813645563956,63.9153130452547,64.1354869547453,0.45222433589146355
1,rotor,16,8,10000,63.9743,5.654912670743145,63.86346371165343,64.08513628834656,-0.4544720934942946
1,round_only,16,8,10000,64.0081,5.684757341927943,63.89667875609821,64.11952124390179,0.14248629295497478
1,position_only,16,8,10000,64.0059,5.663185707464989,63.89490156013368,64.1168984398663,0.10418164448006285
1,static,16,16,10000,64.0574,5.636672994617022,63.94692120930551,64.1678787906945,1.0183312045033972
1,rotor,16,16,10000,64.0143,5.659478640285515,63.90337421865041,64.1252257813496,0.25267345119416035
1,round_only,16,16,10000,63.9616,5.663067408502862,63.85060387879334,64.07259612120666,-0.6780777488600412
1,position_only,16,16,10000,63.9517,5.6324363772664485,63.84130424700558,64.06209575299442,-0.8575329886538137
1,static,16,256,10000,64.0222,5.686593083216822,63.91074277556895,64.13365722443105,0.3903919214040155
1,rotor,16,256,10000,64.0392,5.633385914677458,63.92878563607231,64.14961436392767,0.6958514931111074
1,round_only,16,256,10000,63.9831,5.65383153013044,63.87228490200945,64.09391509799056,-0.2989123377648607
1,position_only,16,256,10000,64.0021,5.6847275398844115,63.89067934021826,64.11352065978173,0.036941084427792266
2,static,8,1,10000,61.6434,6.495202476098844,61.51609403146846,61.77070596853154,-36.282163776600605
2,rotor,8,1,10000,58.0534,9.519601395072804,57.866815812656576,58.23998418734343,-62.46690122002233
2,round_only,8,1,10000,59.5381,7.5605598070817255,59.3899130277812,59.6862869722188,-59.01547125942561
2,position_only,8,1,10000,59.22,8.673587672486583,59.04999768161926,59.39000231838074,-55.109836673036696
2,static,8,2,10000,56.3931,9.653853742377079,56.203884466649406,56.58231553335059,-78.7965117661597
2,rotor,8,2,10000,56.5202,9.256962844049317,56.338763528256635,56.70163647174337,-80.80187990392832
2,round_only,8,2,10000,56.2922,9.940296781787302,56.09737018307697,56.487029816923034,-77.5409443923475
2,position_only,8,2,10000,56.6078,9.970021027657323,56.412387587857914,56.80321241214208,-74.14427692272345
2,static,8,4,10000,56.9186,9.343099239028719,56.73547525491504,57.10172474508496,-75.79283724632859
2,rotor,8,4,10000,56.1613,10.196532706656894,55.96144795894952,56.361152041050474,-76.87613255908492
2,round_only,8,4,10000,57.4195,9.799659335013041,57.22742667703374,57.61157332296626,-67.15029344426944
2,position_only,8,4,10000,56.7933,9.328873345575541,56.61045408242672,56.976145917573284,-77.25155796458488
2,static,8,8,10000,56.3387,9.772314573488325,56.14716263435963,56.530237365640374,-78.39800839797587
2,rotor,8,8,10000,56.4221,10.367491503638082,56.21889716652869,56.62530283347131,-73.09289809729596
2,round_only,8,8,10000,57.367,9.658190258216413,57.177699470938954,57.55630052906104,-68.67746257490816
2,position_only,8,8,10000,57.0159,10.05086808116187,56.81890298560923,57.21289701439078,-69.48753026706369
2,static,8,16,10000,55.0646,9.897445265434824,54.870610072797476,55.25858992720252,-90.27986273594657
2,rotor,8,16,10000,55.5232,9.738220836195154,55.33233087161058,55.714069128389426,-87.04670126696357
2,round_only,8,16,10000,56.4627,10.509008166105092,56.25672343994434,56.66867656005566,-71.72227750578976
2,position_only,8,16,10000,58.0005,10.030641112417124,57.80389943419663,58.197100565803375,-59.81173020509228
2,static,8,256,10000,58.4912,8.907382146605734,58.316615309926526,58.66578469007347,-61.845331314309846
2,rotor,8,256,10000,57.3902,9.448273437358527,57.20501384062777,57.57538615937223,-69.95775517953167
2,round_only,8,256,10000,58.073,9.933928693821462,57.8782949976011,58.2677050023989,-59.66420922355095
2,position_only,8,256,10000,59.4953,9.43824591534867,59.310310380059164,59.68028961994084,-47.72814822163474
2,static,12,1,10000,63.9566,5.707641733449616,63.84473022202439,64.06846977797561,-0.7603840960383474
2,rotor,12,1,10000,63.8576,5.751524166951253,63.744870126327754,63.97032987367224,-2.4758654552517507
2,round_only,12,1,10000,63.8732,5.7670137510465915,63.76016653047948,63.98623346952051,-2.1987115944884192
2,position_only,12,1,10000,63.9229,5.666300935057074,63.81184050167288,64.03395949832712,-1.3606760545135943
2,static,12,2,10000,63.7689,5.831663023474687,63.6545994047399,63.88320059526011,-3.962849003272848
2,rotor,12,2,10000,63.6249,5.956874048092882,63.50814526865737,63.74165473134262,-6.296926827252511
2,round_only,12,2,10000,63.8059,5.773903271262742,63.69273149588325,63.91906850411675,-3.3616773763088954
2,position_only,12,2,10000,63.7476,5.813817531315267,63.63364917638622,63.861550823613776,-4.341381521530153
2,static,12,4,10000,63.6655,5.9168159191462175,63.54953040798473,63.78146959201527,-5.653378515927634
2,rotor,12,4,10000,63.7208,5.824022603315375,63.60664915697502,63.83495084302498,-4.7939374383792055
2,round_only,12,4,10000,63.7042,5.768676635330871,63.59113393794752,63.81726606205248,-5.1276925142300644
2,position_only,12,4,10000,63.7769,5.863511274522003,63.661975179019365,63.89182482098063,-3.804887371316422
2,static,12,8,10000,63.7688,5.842136562590915,63.65429412337322,63.88330587662678,-3.9574562751656535
2,rotor,12,8,10000,63.736,5.863185285676159,63.62108156840075,63.85091843159925,-4.502671963053231
2,round_only,12,8,10000,63.6858,5.7189814683126485,63.573707963221075,63.797892036778926,-5.493985279387562
2,position_only,12,8,10000,63.7065,5.9537973193796265,63.58980557254016,63.82319442745984,-4.929626996952993
2,static,12,16,10000,63.7401,5.8000617291203165,63.62641879010924,63.853781209890755,-4.480986791832305
2,rotor,12,16,10000,63.6841,5.817481542656574,63.57007736176393,63.79812263823607,-5.430184826263193
2,round_only,12,16,10000,63.451,5.995514458273113,63.33348791661785,63.56851208338215,-9.156845568814255
2,position_only,12,16,10000,63.7741,5.9402018307275535,63.65767204411774,63.890527955882256,-3.80290108715607
2,static,12,256,10000,63.8017,5.750450754365943,63.688991165214425,63.91440883478557,-3.448425322996584
2,rotor,12,256,10000,63.7405,5.766323334541678,63.62748006264298,63.853519937357014,-4.500267934084353
2,round_only,12,256,10000,63.7138,5.8907859998449785,63.59834059440304,63.82925940559696,-4.85843485075731
2,position_only,12,256,10000,63.9098,5.703167240372419,63.7980179220887,64.02158207791129,-1.581577327094354
2,static,14,1,10000,64.0245,5.67412718591434,63.91328710715608,64.13571289284393,0.4317844700559936
2,rotor,14,1,10000,64.0724,5.657646077293417,63.96151013688505,64.18328986311495,1.2796841479811603
2,round_only,14,1,10000,63.862,5.620116953539059,63.751845707710636,63.97215429228937,-2.4554649154248964
2,position_only,14,1,10000,64.0876,5.662590637974224,63.9766132234957,64.19858677650429,1.5469951052533342
2,static,14,2,10000,64.0418,5.690842760886379,63.93025948188662,64.15334051811337,0.7345133534050479
2,rotor,14,2,10000,63.9369,5.718040572503739,63.824826404778925,64.04897359522107,-1.1035248735979013
2,round_only,14,2,10000,63.9669,5.688025998004527,63.85541469043911,64.07838530956089,-0.581924203785454
2,position_only,14,2,10000,63.9575,5.675765603116301,63.84625499417892,64.06874500582109,-0.7487976595908415
2,static,14,4,10000,63.9752,5.639695521617959,63.864661967776286,64.08573803222372,-0.43974005165591334
2,rotor,14,4,10000,64.026,5.676420190103747,63.91474216427396,64.13725783572603,0.4580351547146662
2,round_only,14,4,10000,64.0004,5.672020541368144,63.88922839738918,64.11157160261081,0.007052160638025194
2,position_only,14,4,10000,63.9753,5.648883154933355,63.8645818901633,64.08601810983669,-0.4372545744450655
2,static,14,8,10000,63.9872,5.68799362580064,63.87571532493431,64.0986846750657,-0.225035413927646
2,rotor,14,8,10000,64.0289,5.756698597970436,63.91606870747977,64.14173129252022,0.5020238511389485
