context_index,variant,rounds,max_weight1_class_probability,max_weight1_class_log2_probability,max_weight1_class_start_bit,max_single_trail_probability,max_single_trail_log2_probability,class_minus_single_gap_bits,finite_4_16_decay_bits_per_round
184,round_only,4,2.0563602447509766e-06,-18.891475543222,48,7.4505805969238281e-09,-27.000000000000,8.108524456778,4.952890968748
184,round_only,8,2.3857305020413833e-12,-38.608706056775,48,1.1102230246251565e-16,-53.000000000000,14.391293943225,4.952890968748
184,round_only,12,2.5382290420252249e-18,-58.450883448532,48,8.2718061255302767e-25,-80.000000000000,21.549116551468,4.952890968748
184,round_only,16,2.6579456687486756e-24,-78.315962662610,48,6.1629758220391547e-33,-107.000000000000,28.684037337390,4.952890968748
185,static,4,1.9781291484832764e-06,-18.947431949196,9,2.9802322387695312e-08,-25.000000000000,6.052568050804,4.965774732541
185,static,8,2.1804780203638074e-12,-38.738492690798,86,2.2204460492503131e-16,-52.000000000000,13.261507309202,4.965774732541
185,static,12,2.19919118018962e-18,-58.657732681896,86,1.6543612251060553e-24,-79.000000000000,20.342267318104,4.965774732541
185,static,16,2.3105866998493241e-24,-78.518015052715,86,2.4651903288156619e-32,-105.000000000000,26.481984947285,4.965774732541
185,position_only,4,3.1962990760803223e-06,-18.255166162500,64,3.7252902984619141e-09,-28.000000000000,9.744833837500,4.909061017401
185,position_only,8,3.3940211752181426e-12,-38.100141572799,9,1.3877787807814457e-17,-56.000000000000,17.899858427201,4.909061017401
185,position_only,12,4.7364719630401294e-18,-57.550892863321,9,5.169878828456423e-26,-84.000000000000,26.449107136679,4.909061017401
185,position_only,16,5.6589915360292782e-24,-77.225729297667,9,1.9259299443872359e-34,-112.000000000000,34.774270702333,4.909061017401
185,rotor,4,2.1085143089294434e-06,-18.855341757168,92,1.4901161193847656e-08,-26.000000000000,7.144658242832,4.960124563044
185,rotor,8,2.4308888235680115e-12,-38.581653225271,26,1.1102230246251565e-16,-53.000000000000,14.418346774729,4.960124563044
185,rotor,12,2.5006002857674579e-18,-58.472431242948,26,8.2718061255302767e-25,-80.000000000000,21.527568757052,4.960124563044
185,rotor,16,2.5779024741233827e-24,-78.360076591859,26,6.1629758220391547e-33,-107.000000000000,28.639923408141,4.960124563044
185,round_only,4,2.2202730178833008e-06,-18.780831479538,46,1.4901161193847656e-08,-26.000000000000,7.219168520462,4.978635571706
185,round_only,8,2.1657536874997163e-12,-38.748267964968,95,1.1102230246251565e-16,-53.000000000000,14.251732035032,4.978635571706
185,round_only,12,2.2357951630660103e-18,-58.633917689186,95,8.2718061255302767e-25,-80.000000000000,21.366082310814,4.978635571706
185,round_only,16,2.2849856152769928e-24,-78.534089194216,95,6.1629758220391547e-33,-107.000000000000,28.465910805784,4.978635571706
186,static,4,2.6524066925048828e-06,-18.524266569034,58,1.4901161193847656e-08,-26.000000000000,7.475733430966,4.917957534349
186,static,8,3.0883351431754136e-12,-38.236307817661,58,2.2204460492503131e-16,-52.000000000000,13.763692182339,4.917957534349
186,static,12,3.7339448287562866e-18,-57.894005096924,58,1.6543612251060553e-24,-79.000000000000,21.105994903076,4.917957534349
186,static,16,4.5372128572109028e-24,-77.544467933932,58,2.4651903288156619e-32,-105.000000000000,27.455532066068,4.917957534349
186,position_only,4,2.8535723686218262e-06,-18.418799418075,105,2.9802322387695312e-08,-25.000000000000,6.581200581925,4.979703987341
186,position_only,8,2.7650659539801836e-12,-38.395823245767,105,2.2204460492503131e-16,-52.000000000000,13.604176754233,4.979703987341
186,position_only,12,2.9454481964287021e-18,-58.236218528393,105,1.6543612251060553e-24,-79.000000000000,20.763781471607,4.979703987341
186,position_only,16,2.8776413369816919e-24,-78.201387488416,105,2.4651903288156619e-32,-105.000000000000,26.798612511584,4.979703987341
186,rotor,4,2.339482307434082e-06,-18.705379251108,45,1.4901161193847656e-08,-26.000000000000,7.294620748892,4.894139377093
186,rotor,8,2.9382468680339002e-12,-38.308181524127,37,1.1102230246251565e-16,-53.000000000000,14.691818475873,4.894139377093
186,rotor,12,3.7655015106312432e-18,-57.881863684054,37,8.2718061255302767e-25,-80.000000000000,22.118136315946,4.894139377093
186,rotor,16,4.8914562955413968e-24,-77.436010225704,37,1.2325951644078309e-32,-106.000000000000,28.563989774296,4.894139377093
186,round_only,4,2.7231872081756592e-06,-18.486272404048,45,1.4901161193847656e-08,-26.000000000000,7.513727595952,4.930682307434
186,round_only,8,3.3874014704338151e-12,-38.102958155336,45,2.2204460492503131e-16,-52.000000000000,13.897041844664,4.930682307434
186,round_only,12,3.495067734054102e-18,-57.989385292819,45,3.3087224502121107e-24,-78.000000000000,20.010614707181,4.930682307434
186,round_only,16,4.3662058614262753e-24,-77.599894124005,34,2.4651903288156619e-32,-105.000000000000,27.400105875995,4.930682307434
187,static,4,2.6822090148925781e-06,-18.508146903670,104,2.9802322387695312e-08,-25.000000000000,6.491853096330,5.013387361533
187,static,8,2.2102458752115695e-12,-38.718930269838,104,2.2204460492503131e-16,-52.000000000000,13.281069730162,5.013387361533
187,static,12,2.0868794400505256e-18,-58.733358450199,104,8.2718061255302767e-25,-80.000000000000,21.266641549801,5.013387361533
187,static,16,2.0625636102443517e-24,-78.681835663990,104,1.2325951644078309e-32,-106.000000000000,27.318164336010,5.013387361533
187,position_only,4,2.8908252716064453e-06,-18.400087157813,103,2.9802322387695312e-08,-25.000000000000,6.599912842187,4.949101963783
187,position_only,8,3.8180986150493368e-12,-37.930282773045,103,2.2204460492503131e-16,-52.000000000000,14.069717226955,4.949101963783
187,position_only,12,3.8413303464561098e-18,-57.853099669982,103,6.6174449004242214e-24,-77.000000000000,19.146900330018,4.949101963783
187,position_only,16,3.9424703399520956e-24,-77.747174375944,103,4.9303806576313238e-32,-104.000000000000,26.252825624056,4.949101963783
187,rotor,4,2.4959444999694824e-06,-18.611982714655,89,1.4901161193847656e-08,-26.000000000000,7.388017285345,5.002793510621
187,rotor,8,2.1508766989697392e-12,-38.758212315367,15,5.5511151231257827e-17,-54.000000000000,15.241787684633,5.002793510621
187,rotor,12,1.9704954380570443e-18,-58.816147298512,112,4.1359030627651384e-25,-81.000000000000,22.183852701488,5.002793510621
187,rotor,16,2.1381401411499311e-24,-78.629917861883,112,6.1629758220391547e-33,-107.000000000000,28.370082138117,5.002793510621
187,round_only,4,2.2202730178833008e-06,-18.780831479538,126,1.4901161193847656e-08,-26.000000000000,7.219168520462,4.991934551926
187,round_only,8,2.295094669868547e-12,-38.664583474363,20,1.1102230246251565e-16,-53.000000000000,14.335416525637,4.991934551926
187,round_only,12,2.1973047948026928e-18,-58.658970703732,20,8.2718061255302767e-25,-80.000000000000,21.341029296268,4.991934551926
187,round_only,16,2.0721252101205979e-24,-78.675163095429,20,6.1629758220391547e-33,-107.000000000000,28.324836904571,4.991934551926
188,static,4,2.3618340492248535e-06,-18.691660969861,127,7.4505805969238281e-09,-27.000000000000,8.308339030139,4.958960645746
188,static,8,2.721878278322265e-12,-38.418534587305,127,5.5511151231257827e-17,-54.000000000000,15.581465412695,4.958960645746
188,static,12,3.004964668682505e-18,-58.207357679637,127,2.0679515313825692e-25,-82.000000000000,23.792642320363,4.958960645746
188,static,16,2.8508900398612889e-24,-78.214861882358,127,1.5407439555097887e-33,-109.000000000000,30.785138117642,4.958960645746
188,position_only,4,2.1085143089294434e-06,-18.855341757168,85,1.4901161193847656e-08,-26.000000000000,7.144658242832,4.975819285011
188,position_only,8,2.3245710911723449e-12,-38.646172590910,85,1.1102230246251565e-16,-53.000000000000,14.353827409090,4.975819285011
188,position_only,12,2.3000081600427362e-18,-58.593066728354,85,1.6543612251060553e-24,-79.000000000000,20.406933271646,4.975819285011
188,position_only,16,2.2589308363061743e-24,-78.550634178166,85,1.2325951644078309e-32,-106.000000000000,27.449365821834,4.975819285011
188,rotor,4,1.993030309677124e-06,-18.936604918711,14,7.4505805969238281e-09,-27.000000000000,8.063395081289,4.980510916914
188,rotor,8,1.9382689897540217e-12,-38.908368339178,67,1.1102230246251565e-16,-53.000000000000,14.091631660822,4.980510916914
188,rotor,12,1.967316582963003e-18,-58.818476571444,14,8.2718061255302767e-25,-80.000000000000,21.181523428556,4.980510916914
188,rotor,16,2.0273003968749091e-24,-78.706714400149,14,6.1629758220391547e-33,-107.000000000000,28.293285599851,4.980510916914
188,round_only,4,2.078711986541748e-06,-18.875878688171,45,1.4901161193847656e-08,-26.000000000000,7.124121311829,4.959750496925
188,round_only,8,2.4810153931298373e-12,-38.552206452381,14,1.1102230246251565e-16,-53.000000000000,14.447793547619,4.959750496925
188,round_only,12,2.6697311655803964e-18,-58.378011234079,14,8.2718061255302767e-25,-80.000000000000,21.621988765921,4.959750496925
188,round_only,16,2.5122683190885404e-24,-78.397283719936,14,6.1629758220391547e-33,-107.000000000000,28.602716280064,4.959750496925
189,static,4,2.2761523723602295e-06,-18.744971430181,76,7.4505805969238281e-09,-27.000000000000,8.255028569819,4.966154156604
189,static,8,2.6048191381633501e-12,-38.481953934104,76,5.5511151231257827e-17,-54.000000000000,15.518046065896,4.966154156604
189,static,12,2.6062541008549013e-18,-58.412727959380,76,4.1359030627651384e-25,-81.000000000000,22.587272040620,4.966154156604
189,static,16,2.6564608189394188e-24,-78.316768843138,76,3.0814879110195774e-33,-108.000000000000,29.683231156862,4.966154156604
189,position_only,4,2.7604401111602783e-06,-18.466670267694,96,1.4901161193847656e-08,-26.000000000000,7.533329732306,4.918715448531
189,position_only,8,3.3440333835343949e-12,-38.121547888712,87,1.1102230246251565e-16,-53.000000000000,14.878452111288,4.918715448531
189,position_only,12,4.0084559336690666e-18,-57.791659093693,87,8.2718061255302767e-25,-80.000000000000,22.208340906307,4.918715448531
189,position_only,16,4.7025233179541293e-24,-77.492839179776,87,6.1629758220391547e-33,-107.000000000000,29.507160820224,4.918715448531
189,rotor,4,2.1532177925109863e-06,-18.825074317499,76,1.4901161193847656e-08,-26.000000000000,7.174925682501,4.979620073646
189,rotor,8,2.1023044416423886e-12,-38.791165532791,76,1.1102230246251565e-16,-53.000000000000,14.208834467209,4.979620073646
189,rotor,12,2.1285197637852333e-18,-58.704855222042,64,8.2718061255302767e-25,-80.000000000000,21.295144777958,4.979620073646
189,rotor,16,2.2101774541523982e-24,-78.582112069695,64,6.1629758220391547e-33,-107.000000000000,28.417887930305,4.979620073646
189,round_only,4,2.1606683731079102e-06,-18.820090909985,76,1.4901161193847656e-08,-26.000000000000,7.179909090015,4.956757229967
189,round_only,8,2.3557683581643118e-12,-38.626939452178,115,1.1102230246251565e-16,-53.000000000000,14.373060547822,4.956757229967
189,round_only,12,2.5361572130847209e-18,-58.452061528935,115,8.2718061255302767e-25,-80.000000000000,21.547938471065,4.956757229967
189,round_only,16,2.6841419933629778e-24,-78.301813283962,115,6.1629758220391547e-33,-107.000000000000,28.698186716038,4.956757229967
190,static,4,2.8684735298156738e-06,-18.411285364418,58,1.4901161193847656e-08,-26.000000000000,7.588714635582,4.958974714674
190,static,8,3.4575259322267016e-12,-38.073397066693,58,2.2204460492503131e-16,-52.000000000000,13.926602933307,4.958974714674
190,static,12,3.4177702907504358e-18,-58.021650271617,58,1.6543612251060553e-24,-79.000000000000,20.978349728383,4.958974714674
190,static,16,3.5918915353123204e-24,-77.881530491758,58,1.2325951644078309e-32,-106.000000000000,28.118469508242,4.958974714674
190,position_only,4,2.5108456611633301e-06,-18.603395218818,19,1.4901161193847656e-08,-26.000000000000,7.396604781182,4.967383282541
190,position_only,8,2.7473717745252202e-12,-38.405084989439,19,1.1102230246251565e-16,-53.000000000000,14.594915010561,4.967383282541
190,position_only,12,2.8204219664916317e-18,-58.298794685978,19,8.2718061255302767e-25,-80.000000000000,21.701205314022,4.967383282541
190,position_only,16,2.8725629792301205e-24,-78.203935753850,19,1.2325951644078309e-32,-106.000000000000,27.796064246150,4.967383282541
190,rotor,4,2.4363398551940918e-06,-18.646853174502,19,1.4901161193847656e-08,-26.000000000000,7.353146825498,4.983520171936
190,rotor,8,2.2806062593971888e-12,-38.673719747960,19,2.2204460492503131e-16,-52.000000000000,13.326280252040,4.983520171936
190,rotor,12,2.347625328992234e-18,-58.563503529140,19,1.6543612251060553e-24,-79.000000000000,20.436496470860,4.983520171936
190,rotor,16,2.398967152759232e-24,-78.463860873261,19,1.2325951644078309e-32,-106.000000000000,27.536139126739,4.983520171936
190,round_only,4,2.2351741790771484e-06,-18.771181309504,54,1.4901161193847656e-08,-26.000000000000,7.228818690496,4.978868876941
190,round_only,8,2.3892138267811447e-12,-38.606601162614,54,2.2204460492503131e-16,-52.000000000000,13.393398837386,4.978868876941
190,round_only,12,2.3036084119600849e-18,-58.590810212606,54,1.6543612251060553e-24,-79.000000000000,20.409189787394,4.978868876941
190,round_only,16,2.3482363536203073e-24,-78.494696652054,54,1.2325951644078309e-32,-106.000000000000,27.505303347946,4.978868876941
191,static,4,2.6226043701171875e-06,-18.540568381363,39,1.4901161193847656e-08,-26.000000000000,7.459431618637,4.936208297119
191,static,8,2.8425040099477883e-12,-38.355974754306,37,1.1102230246251565e-16,-53.000000000000,14.644025245694,4.936208297119
191,static,12,3.2878388797809258e-18,-58.077566106348,39,8.2718061255302767e-25,-80.000000000000,21.922433893652,4.936208297119
191,static,16,3.8462673641574963e-24,-77.782815225608,39,1.2325951644078309e-32,-106.000000000000,28.217184774392,4.936208297119
191,position_only,4,2.1830201148986816e-06,-18.805243145578,64,7.4505805969238281e-09,-27.000000000000,8.194756854422,5.015791281765
191,position_only,8,2.0035223480263653e-12,-38.860598536438,65,5.5511151231257827e-17,-54.000000000000,15.139401463562,5.015791281765
191,position_only,12,1.8101557303967428e-18,-58.938591888119,65,4.1359030627651384e-25,-81.000000000000,22.061408111881,5.015791281765
191,position_only,16,1.6661040392519332e-24,-78.989795785221,65,3.0814879110195774e-33,-108.000000000000,29.010204214779,5.015791281765
191,rotor,4,2.6114284992218018e-06,-18.546729365989,39,7.4505805969238281e-09,-27.000000000000,8.453270634011,4.963352863519
191,rotor,8,2.7003954627957683e-12,-38.429966438618,39,1.1102230246251565e-16,-53.000000000000,14.570033561382,4.963352863519
191,rotor,12,2.8829253362385753e-18,-58.267172234453,39,8.2718061255302767e-25,-80.000000000000,21.732827765547,4.963352863519
191,rotor,16,3.0607997543277214e-24,-78.112365614297,39,6.1629758220391547e-33,-107.000000000000,28.887634385703,4.963352863519
191,round_only,4,2.1345913410186768e-06,-18.837608671243,100,1.4901161193847656e-08,-26.000000000000,7.162391328757,4.961299533901
191,round_only,8,2.3000074067525134e-12,-38.661498631536,37,5.5511151231257827e-17,-54.000000000000,15.338501368464,4.961299533901
191,round_only,12,2.3738293768221483e-18,-58.547489465520,37,8.2718061255302767e-25,-80.000000000000,21.452510534480,4.961299533901
191,round_only,16,2.5787443682059244e-24,-78.359605511925,37,6.1629758220391547e-33,-107.000000000000,28.640394488075,4.961299533901
192,static,4,3.2708048820495605e-06,-18.221922870465,23,1.4901161193847656e-08,-26.000000000000,7.778077129535,4.862305021465
192,static,8,5.1211951346274986e-12,-37.506656607018,23,5.5511151231257827e-17,-54.000000000000,16.493343392982,4.862305021465
192,static,12,6.7836492669287356e-18,-57.032644127391,23,4.1359030627651384e-25,-81.000000000000,23.967355872609,4.862305021465
192,static,16,9.0774073128207015e-24,-76.543993983201,23,3.0814879110195774e-33,-108.000000000000,31.456006016799,4.862305021465
192,position_only,4,2.3022294044494629e-06,-18.728536972096,13,1.4901161193847656e-08,-26.000000000000,7.271463027904,4.931938801428
192,position_only,8,2.8002322682851855e-12,-38.377590640619,19,1.1102230246251565e-16,-53.000000000000,14.622409359381,4.931938801428
192,position_only,12,3.1894941876823658e-18,-58.121378058522,19,1.6543612251060553e-24,-79.000000000000,20.878621941478,4.931938801428
192,position_only,16,3.5303611071214036e-24,-77.906458518500,19,1.2325951644078309e-32,-106.000000000000,28.093541481500,4.931938801428
192,rotor,4,2.4214386940002441e-06,-18.655704092084,52,7.4505805969238281e-09,-27.000000000000,8.344295907916,4.954195970351
192,rotor,8,2.7264718260866516e-12,-38.416101891159,52,1.1102230246251565e-16,-53.000000000000,14.583898108841,4.954195970351
192,rotor,12,2.7530122783389064e-18,-58.333694663655,52,8.2718061255302767e-25,-80.000000000000,21.666305336345,4.954195970351
192,rotor,16,3.1466604414467935e-24,-78.072452772595,52,6.1629758220391547e-33,-107.000000000000,28.927547227405,4.954195970351
192,round_only,4,2.8051435947418213e-06,-18.443493945328,27,1.4901161193847656e-08,-26.000000000000,7.556506054672,4.935811387198
192,round_only,8,3.5461772407430203e-12,-38.036872493571,27,1.1102230246251565e-16,-53.000000000000,14.963127506429,4.935811387198
192,round_only,12,3.8747112200756872e-18,-57.840616916783,27,8.2718061255302767e-25,-80.000000000000,22.159383083217,4.935811387198
192,round_only,16,4.2082195576093789e-24,-77.653064300230,27,6.1629758220391547e-33,-107.000000000000,29.346935699770,4.935811387198
193,static,4,2.6114284992218018e-06,-18.546729365989,97,7.4505805969238281e-09,-27.000000000000,8.453270634011,4.906352092630
193,static,8,3.4476033139441142e-12,-38.077543353180,97,1.1102230246251565e-16,-53.000000000000,14.922456646820,4.906352092630
193,static,12,4.2970880456138925e-18,-57.691346370314,97,8.2718061255302767e-25,-80.000000000000,22.308653629686,4.906352092630
193,static,16,4.9227052114683234e-24,-77.426822928682,97,6.1629758220391547e-33,-107.000000000000,29.573177071318,4.906352092630
193,position_only,4,2.8312206268310547e-06,-18.430144391669,127,1.4901161193847656e-08,-26.000000000000,7.569855608331,4.913181514741
193,position_only,8,3.5560304700865686e-12,-38.032869452598,127,1.1102230246251565e-16,-53.000000000000,14.967130547402,4.913181514741
193,position_only,12,4.409814927022912e-18,-57.653987598555,127,8.2718061255302767e-25,-80.000000000000,22.346012401445,4.913181514741
193,position_only,16,5.0190549379246742e-24,-77.398858539560,127,6.1629758220391547e-33,-107.000000000000,29.601141460440,4.913181514741
193,rotor,4,2.9020011425018311e-06,-18.394520481938,96,1.4901161193847656e-08,-26.000000000000,7.605479518062,4.929852507030
193,rotor,8,3.1815106105170798e-12,-38.193425205581,96,1.1102230246251565e-16,-53.000000000000,14.806574794419,4.929852507030
193,rotor,12,3.8188639659228047e-18,-57.861562178215,96,8.2718061255302767e-25,-80.000000000000,22.138437821785,4.929852507030
193,rotor,16,4.4581114777655263e-24,-77.569841584789,96,6.1629758220391547e-33,-107.000000000000,29.430158415211,4.929852507030
193,round_only,4,2.5443732738494873e-06,-18.584258231710,5,1.4901161193847656e-08,-26.000000000000,7.415741768290,4.941993778034
193,round_only,8,2.9378444121874736e-12,-38.308379145650,5,1.1102230246251565e-16,-53.000000000000,14.691620854350,4.941993778034
193,round_only,12,3.1375378360345679e-18,-58.145072851131,5,8.2718061255302767e-25,-80.000000000000,21.854927148869,4.941993778034
193,round_only,16,3.6325858828731076e-24,-77.865277370332,5,6.1629758220391547e-33,-107.000000000000,29.134722629668,4.941993778034
194,static,4,2.7678906917572021e-06,-18.462781599461,25,1.4901161193847656e-08,-26.000000000000,7.537218400539,4.975132263556
194,static,8,3.0851016186161928e-12,-38.237819128282,25,1.1102230246251565e-16,-53.000000000000,14.762180871718,4.975132263556
194,static,12,3.0814997616541271e-18,-58.171073028455,25,8.2718061255302767e-25,-80.000000000000,21.828926971545,4.975132263556
194,static,16,2.9748435489797204e-24,-78.153460480152,25,1.2325951644078309e-32,-106.000000000000,27.846539519848,4.975132263556
194,position_only,4,2.3245811462402344e-06,-18.714597781138,57,1.4901161193847656e-08,-26.000000000000,7.285402218862,4.975705723257
194,position_only,8,2.2114116093874259e-12,-38.718169560100,10,5.5511151231257827e-17,-54.000000000000,15.281830439900,4.975705723257
194,position_only,12,2.1293014494640959e-18,-58.704325498501,10,4.1359030627651384e-25,-81.000000000000,22.295674501499,4.975705723257
194,position_only,16,2.5157446567271193e-24,-78.395288778437,10,3.0814879110195774e-33,-108.000000000000,29.604711221563,4.975705723257
194,rotor,4,2.0004808902740479e-06,-18.931221722015,10,1.4901161193847656e-08,-26.000000000000,7.068778277985,4.953852062011
194,rotor,8,2.4861085412553052e-12,-38.549247854119,10,1.1102230246251565e-16,-53.000000000000,14.450752145881,4.953852062011
194,rotor,12,2.5008148874376271e-18,-58.472307436083,10,8.2718061255302767e-25,-80.000000000000,21.527692563917,4.953852062011
194,rotor,16,2.6111975143936309e-24,-78.341562688180,10,6.1629758220391547e-33,-107.000000000000,28.658437311820,4.953852062011
194,round_only,4,2.1792948246002197e-06,-18.807707185529,10,1.4901161193847656e-08,-26.000000000000,7.192292814471,4.938206048577
194,round_only,8,2.6419144649736381e-12,-38.461553380223,10,1.1102230246251565e-16,-53.000000000000,14.538446619777,4.938206048577
194,round_only,12,3.0036989789477223e-18,-58.207965470134,10,1.6543612251060553e-24,-79.000000000000,20.792034529866,4.938206048577
194,round_only,16,3.1556936133315835e-24,-78.068317136579,10,1.2325951644078309e-32,-106.000000000000,27.931682863421,4.938206048577
195,static,4,2.0675361156463623e-06,-18.883656038763,60,1.4901161193847656e-08,-26.000000000000,7.116343961237,5.018814574987
195,static,8,2.1200263766729677e-12,-38.779054924210,60,2.2204460492503131e-16,-52.000000000000,13.220945075790,5.018814574987
195,static,12,1.7940178502361395e-18,-58.951511463022,60,1.6543612251060553e-24,-79.000000000000,20.048488536978,5.018814574987
195,static,16,1.5683447797508819e-24,-79.077031525651,60,1.2325951644078309e-32,-106.000000000000,26.922968474349,5.018814574987
195,position_only,4,1.8887221813201904e-06,-19.014158062997,70,3.7252902984619141e-09,-28.000000000000,8.985841937003,5.020877976399
195,position_only,8,1.7826573550649982e-12,-39.029107709748,70,1.3877787807814457e-17,-56.000000000000,16.970892290252,5.020877976399
195,position_only,12,1.5645118846935681e-18,-59.148993090031,70,5.169878828456423e-26,-84.000000000000,24.851006909969,5.020877976399
195,position_only,16,1.3886711429351215e-24,-79.252569288222,70,1.9259299443872359e-34,-112.000000000000,32.747430711778,5.020877976399
195,rotor,4,2.253800630569458e-06,-18.759208667838,47,7.4505805969238281e-09,-27.000000000000,8.240791332162,5.008294084058
195,rotor,8,2.0262541644555654e-12,-38.844321987806,47,5.5511151231257827e-17,-54.000000000000,15.155678012194,5.008294084058
195,rotor,12,1.883189212739063e-18,-58.881527746488,47,4.1359030627651384e-25,-81.000000000000,22.118472253512,5.008294084058
195,rotor,16,1.8262442638296614e-24,-78.857394535716,47,3.0814879110195774e-33,-108.000000000000,29.142605464284,5.008294084058
195,round_only,4,2.0153820514678955e-06,-18.920515216173,121,7.4505805969238281e-09,-27.000000000000,8.079484783827,5.006671025391
195,round_only,8,1.867117571663357e-12,-38.962324362281,85,5.5511151231257827e-17,-54.000000000000,15.037675637719,5.006671025391
195,round_only,12,1.7384297104101392e-18,-58.996920971935,85,4.1359030627651384e-25,-81.000000000000,22.003079028065,5.006671025391
195,round_only,16,1.6567366097067502e-24,-78.997930018174,20,3.0814879110195774e-33,-108.000000000000,29.002069981826,5.006671025391
196,static,4,2.514570951461792e-06,-18.601256308062,114,2.9802322387695312e-08,-25.000000000000,6.398743691938,4.973712052282
196,static,8,2.8300140009207553e-12,-38.362327948132,114,2.2204460492503131e-16,-52.000000000000,13.637672051868,4.973712052282
196,static,12,2.7012134012002232e-18,-58.361098087862,114,1.6543612251060553e-24,-79.000000000000,20.638901912138,4.973712052282
196,static,16,2.7800560794733261e-24,-78.251160291916,114,1.2325951644078309e-32,-106.000000000000,27.748839708084,4.973712052282
196,position_only,4,1.9185245037078857e-06,-18.991571377929,1,1.4901161193847656e-08,-26.000000000000,7.008428622071,4.998865858864
196,position_only,8,2.0271978540264968e-12,-38.843650236280,1,5.5511151231257827e-17,-54.000000000000,15.156349763720,4.998865858864
196,position_only,12,1.798251929297857e-18,-58.948110556037,1,8.2718061255302767e-25,-80.000000000000,21.051889443963,4.998865858864
196,position_only,16,1.7226682409919078e-24,-78.941629389524,1,6.1629758220391547e-33,-107.000000000000,28.058370610476,4.998865858864
196,rotor,4,2.2798776626586914e-06,-18.742612157307,62,7.4505805969238281e-09,-27.000000000000,8.257387842693,4.993816882871
196,rotor,8,2.3770430068736914e-12,-38.613969133036,62,1.1102230246251565e-16,-53.000000000000,14.386030866964,4.993816882871
196,rotor,12,2.2228379474570383e-18,-58.642302933212,62,8.2718061255302767e-25,-80.000000000000,21.357697066788,4.993816882871
196,rotor,16,2.1075228626446224e-24,-78.650725995527,62,3.0814879110195774e-33,-108.000000000000,29.349274004473,4.993816882871
196,round_only,4,2.1755695343017578e-06,-18.810175441120,114,1.4901161193847656e-08,-26.000000000000,7.189824558880,4.984950693781
196,round_only,8,2.379318964074173e-12,-38.612588450726,114,5.5511151231257827e-17,-54.000000000000,15.387411549274,4.984950693781
196,round_only,12,2.2880640855877767e-18,-58.600578247349,114,4.1359030627651384e-25,-81.000000000000,22.399421752651,4.984950693781
196,round_only,16,2.1625790229121359e-24,-78.613521425990,114,3.0814879110195774e-33,-108.000000000000,29.386478574010,4.984950693781
197,static,4,2.5071203708648682e-06,-18.605537305390,82,2.9802322387695312e-08,-25.000000000000,6.394462694610,4.890256427271
197,static,8,3.4517250169230351e-12,-38.075819602441,32,4.4408920985006262e-16,-51.000000000000,12.924180397559,4.890256427271
197,static,12,4.6603972477781814e-18,-57.574252773914,32,1.3234889800848443e-23,-76.000000000000,18.425747226086,4.890256427271
197,static,16,5.3398368576375622e-24,-77.309478611839,32,9.8607613152626476e-32,-103.000000000000,25.690521388161,4.890256427271
197,position_only,4,2.2910535335540771e-06,-18.735557399773,63,1.4901161193847656e-08,-26.000000000000,7.264442600227,4.956101636174
197,position_only,8,2.4929086572811343e-12,-38.545307116670,76,1.1102230246251565e-16,-53.000000000000,14.454692883330,4.956101636174
197,position_only,12,2.728143351716441e-18,-58.346786254455,76,8.2718061255302767e-25,-80.000000000000,21.653213745545,4.956101636174
197,position_only,16,2.8478137082425095e-24,-78.216419502827,76,1.2325951644078309e-32,-106.000000000000,27.783580497173,4.956101636174
197,rotor,4,2.2724270820617676e-06,-18.747334567550,21,1.4901161193847656e-08,-26.000000000000,7.252665432450,4.961412882500
197,rotor,8,2.5007773629681651e-12,-38.540760514412,116,1.1102230246251565e-16,-53.000000000000,14.459239485588,4.961412882500
197,rotor,12,2.4869192354237137e-18,-58.480346052266,116,1.6543612251060553e-24,-79.000000000000,20.519653947734,4.961412882500
197,rotor,16,2.7765559267480198e-24,-78.252977821605,116,6.1629758220391547e-33,-107.000000000000,28.747022178395,4.961412882500
197,round_only,4,2.1494925022125244e-06,-18.827572491355,82,1.4901161193847656e-08,-26.000000000000,7.172427508645,4.956103590009
197,round_only,8,2.3080842792566614e-12,-38.656441233969,102,1.1102230246251565e-16,-53.000000000000,14.343558766031,4.956103590009
197,round_only,12,2.5078434928012785e-18,-58.468258391413,102,8.2718061255302767e-25,-80.000000000000,21.531741608587,4.956103590009
197,round_only,16,2.6781924583418394e-24,-78.305014638995,102,1.2325951644078309e-32,-106.000000000000,27.694985361005,4.956103590009
198,static,4,3.6507844924926758e-06,-18.063362060997,63,1.4901161193847656e-08,-26.000000000000,7.936637939003,4.886618680764
198,static,8,5.1600113071259557e-12,-37.495762911621,63,1.1102230246251565e-16,-53.000000000000,15.504237088379,4.886618680764
198,static,12,6.6445122663196996e-18,-57.062542404150,63,4.1359030627651384e-25,-81.000000000000,23.937457595850,4.886618680764
198,static,16,8.1695482470872816e-24,-76.696017973676,63,3.0814879110195774e-33,-108.000000000000,31.303982026324,4.886618680764
198,position_only,4,2.6375055313110352e-06,-18.532394449917,42,1.4901161193847656e-08,-26.000000000000,7.467605550083,4.942568072063
198,position_only,8,3.085462441099196e-12,-38.237650405681,94,2.2204460492503131e-16,-52.000000000000,13.762349594319,4.942568072063
198,position_only,12,3.4398885316434326e-18,-58.012343892304,94,1.6543612251060553e-24,-79.000000000000,20.987656107696,4.942568072063
